,Year,Month,Day,Hour,Temp,Dew,Hum,Pres,File,Zone Name,Name,Area,u-Value (Roof),Heat Capacity,Winter Typical:Heat Flow
7910,1986,1,9,15,-2.8,-4.3,88,96000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6964.0
7911,1986,1,9,16,-2.7,-4.2,88,96000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6740.0
7912,1986,1,9,17,-2.8,-3.9,91,96100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6548.0
7913,1986,1,9,18,-3.1,-3.7,95,96200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6452.0
7914,1986,1,9,19,-3.3,-4.0,94,96200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6380.0
7915,1986,1,9,20,-3.4,-3.7,97,96400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-2456.0
7916,1986,1,9,21,-3.4,-4.0,95,96500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-915.5
7917,1986,1,9,22,-3.6,-3.8,98,96500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-691.0
7918,1986,1,9,23,-3.7,-3.9,98,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-527.5
7919,1986,1,9,24,-3.8,-3.8,100,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-411.5
7920,1986,1,10,1,-3.7,-3.9,98,96700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-322.8
7921,1986,1,10,2,-3.7,-3.9,98,96700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-258.0
7922,1986,1,10,3,-3.7,-3.9,98,96800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-206.8
7923,1986,1,10,4,-3.4,-3.8,97,96900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-168.1
7924,1986,1,10,5,-3.6,-4.1,96,96900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-137.1
7925,1986,1,10,6,-3.6,-3.8,98,96900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-113.94
7926,1986,1,10,7,-3.6,-3.8,98,96900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-2612.0
7927,1986,1,10,8,-3.1,-4.4,90,97000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5850.0
7928,1986,1,10,9,-3.3,-4.6,90,97000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6120.0
7929,1986,1,10,10,-2.3,-4.3,84,97000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6336.0
7930,1986,1,10,11,-2.0,-4.1,84,97000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6536.0
7931,1986,1,10,12,-2.1,-3.7,87,97000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6652.0
7932,1986,1,10,13,-1.7,-3.0,90,96900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6668.0
7933,1986,1,10,14,-1.2,-2.5,90,96800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6584.0
7934,1986,1,10,15,-0.8,-2.2,89,96800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6404.0
7935,1986,1,10,16,-0.6,-2.0,89,96700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6172.0
7936,1986,1,10,17,-0.9,-1.6,94,96700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5980.0
7937,1986,1,10,18,-0.8,-1.4,95,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5884.0
7938,1986,1,10,19,-0.7,-1.6,93,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5816.0
7939,1986,1,10,20,-1.0,-1.9,93,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-2332.0
7940,1986,1,10,21,-0.9,-1.8,93,96500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-878.5
7941,1986,1,10,22,0.2,-2.1,83,96400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-577.0
7942,1986,1,10,23,-0.2,-0.7,96,96200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-335.5
7943,1986,1,10,24,0.7,0.2,96,96100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-169.8
7944,1986,1,11,1,1.1,0.6,96,96000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-75.9
7945,1986,1,11,2,1.7,1.5,99,95900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5.977
7946,1986,1,11,3,3.3,3.1,99,95900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,35.34
7947,1986,1,11,4,4.2,3.3,94,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,67.94
7948,1986,1,11,5,4.5,3.6,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,102.06
7949,1986,1,11,6,4.7,3.8,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,132.8
7950,1986,1,11,7,4.6,3.7,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-2132.0
7951,1986,1,11,8,4.4,3.5,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5120.0
7952,1986,1,11,9,4.2,3.4,95,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5388.0
7953,1986,1,11,10,4.1,3.2,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5590.0
7954,1986,1,11,11,4.4,3.5,94,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5780.0
7955,1986,1,11,12,3.9,3.1,95,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5884.0
7956,1986,1,11,13,3.7,3.0,95,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5892.0
7957,1986,1,11,14,3.5,2.9,96,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5810.0
7958,1986,1,11,15,2.1,1.9,99,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5624.0
7959,1986,1,11,16,1.8,1.6,99,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5400.0
7960,1986,1,11,17,1.5,1.1,97,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5210.0
7961,1986,1,11,18,0.8,0.5,98,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5120.0
7962,1986,1,11,19,0.7,0.2,96,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5060.0
7963,1986,1,11,20,0.9,0.2,95,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1937.0
7964,1986,1,11,21,1.0,0.5,96,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-622.5
7965,1986,1,11,22,2.2,0.0,85,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-299.5
7966,1986,1,11,23,2.4,0.0,84,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-132.0
7967,1986,1,11,24,2.3,-0.1,84,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,41.12
7968,1986,1,12,1,1.8,-0.2,86,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,210.2
7969,1986,1,12,2,1.1,-0.2,91,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,385.0
7970,1986,1,12,3,0.7,-0.5,91,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,506.2
7971,1986,1,12,4,1.0,-0.1,92,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,558.5
7972,1986,1,12,5,0.6,0.2,97,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,594.0
7973,1986,1,12,6,0.9,0.2,95,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,618.0
7974,1986,1,12,7,0.6,0.1,96,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1506.0
7975,1986,1,12,8,1.5,0.0,90,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4388.0
7976,1986,1,12,9,1.4,-0.3,88,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4890.0
7977,1986,1,12,10,1.7,-0.8,83,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5464.0
7978,1986,1,12,11,1.4,-0.3,88,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5708.0
7979,1986,1,12,12,1.8,-0.4,85,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6140.0
7980,1986,1,12,13,2.2,-0.6,81,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6190.0
7981,1986,1,12,14,2.1,-1.1,79,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5960.0
7982,1986,1,12,15,2.0,-0.9,80,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5960.0
7983,1986,1,12,16,1.8,-1.1,80,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5476.0
7984,1986,1,12,17,1.4,-1.1,83,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4904.0
7985,1986,1,12,18,1.3,-0.8,85,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4732.0
7986,1986,1,12,19,1.8,-1.6,77,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4660.0
7987,1986,1,12,20,0.9,-0.2,92,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1750.0
7988,1986,1,12,21,1.2,-1.3,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-529.5
7989,1986,1,12,22,1.2,-1.9,78,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-163.1
7990,1986,1,12,23,0.9,-1.7,81,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,106.06
7991,1986,1,12,24,0.7,-1.8,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,354.5
7992,1986,1,13,1,1.1,-2.3,76,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,525.5
7993,1986,1,13,2,0.8,-1.7,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,666.5
7994,1986,1,13,3,0.8,-1.6,83,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,790.5
7995,1986,1,13,4,0.9,-1.7,81,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,846.0
7996,1986,1,13,5,1.1,-1.7,80,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,887.5
7997,1986,1,13,6,1.2,-1.4,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,915.5
7998,1986,1,13,7,1.7,-1.5,78,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1109.0
7999,1986,1,13,8,1.9,-1.2,79,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-3890.0
8000,1986,1,13,9,1.2,0.0,92,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4220.0
8001,1986,1,13,10,0.6,0.1,96,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4476.0
8002,1986,1,13,11,0.6,0.6,100,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4704.0
8003,1986,1,13,12,0.8,0.6,99,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4860.0
8004,1986,1,13,13,1.7,0.7,93,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4920.0
8005,1986,1,13,14,2.3,0.9,90,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4870.0
8006,1986,1,13,15,2.8,1.2,89,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4732.0
8007,1986,1,13,16,3.3,1.7,89,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4548.0
8008,1986,1,13,17,3.4,1.5,87,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4384.0
8009,1986,1,13,18,2.7,1.5,92,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4316.0
8010,1986,1,13,19,2.8,1.6,92,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4276.0
8011,1986,1,13,20,2.9,1.9,93,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1431.0
8012,1986,1,13,21,3.6,2.3,91,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-283.0
8013,1986,1,13,22,4.3,3.2,93,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-10.18
8014,1986,1,13,23,4.1,2.6,90,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,224.8
8015,1986,1,13,24,4.7,2.6,86,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,413.5
8016,1986,1,14,1,4.9,2.4,84,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,448.8
8017,1986,1,14,2,5.3,2.1,80,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,488.0
8018,1986,1,14,3,5.0,2.9,86,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,581.0
8019,1986,1,14,4,4.7,2.7,87,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,729.0
8020,1986,1,14,5,4.7,3.0,89,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,810.0
8021,1986,1,14,6,5.2,2.0,80,95000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,893.5
8022,1986,1,14,7,5.5,2.5,81,94900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,925.0
8023,1986,1,14,8,5.8,2.8,81,94900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,949.5
8024,1986,1,14,9,6.3,2.6,77,94800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,693.5
8025,1986,1,14,10,6.4,2.6,77,94800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-58.22
8026,1986,1,14,11,7.3,3.0,74,94700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-636.5
8027,1986,1,14,12,8.3,3.2,70,94500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1243.0
8028,1986,1,14,13,8.9,3.2,67,94400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1276.0
8029,1986,1,14,14,9.3,1.6,59,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1083.0
8030,1986,1,14,15,9.4,2.8,63,94100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1150.0
8031,1986,1,14,16,9.5,2.9,63,93900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-449.8
8032,1986,1,14,17,9.4,2.3,61,94000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,72.1
8033,1986,1,14,18,8.5,3.4,70,93900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,291.2
8034,1986,1,14,19,6.5,3.4,80,94000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,454.8
8035,1986,1,14,20,4.5,3.3,92,94000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,611.0
8036,1986,1,14,21,5.4,3.4,87,93900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,679.0
8037,1986,1,14,22,3.5,2.4,92,94000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,763.5
8038,1986,1,14,23,3.3,1.7,89,94000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,933.5
8039,1986,1,14,24,0.8,0.3,96,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,966.0
8040,1986,1,15,1,1.7,-0.9,82,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,1024.0
8041,1986,1,15,2,1.6,-0.6,85,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,1027.0
8042,1986,1,15,3,1.6,-1.0,82,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,1025.0
8043,1986,1,15,4,1.6,-1.9,76,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,1016.5
8044,1986,1,15,5,1.4,-1.1,83,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,1005.5
8045,1986,1,15,6,2.4,-1.7,73,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,977.5
8046,1986,1,15,7,1.2,-0.7,87,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,959.5
8047,1986,1,15,8,2.7,-1.7,72,94100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,933.5
8048,1986,1,15,9,3.0,-2.0,68,94100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,776.0
8049,1986,1,15,10,2.8,-1.3,73,94100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,514.5
8050,1986,1,15,11,3.2,-1.6,70,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,20.08
8051,1986,1,15,12,3.2,-1.6,70,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,120.9
8052,1986,1,15,13,2.7,-0.3,80,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,5.527
8053,1986,1,15,14,3.1,-0.3,78,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-347.2
8054,1986,1,15,15,3.6,-1.3,69,94200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-267.0
8055,1986,1,15,16,3.4,-1.6,69,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-136.8
8056,1986,1,15,17,3.4,-1.7,68,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,407.5
8057,1986,1,15,18,3.0,-1.3,72,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,581.0
8058,1986,1,15,19,3.0,-1.1,74,94300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,604.5
8059,1986,1,15,20,2.6,-0.9,77,94400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,604.5
8060,1986,1,15,21,2.3,-0.4,82,94400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,609.5
8061,1986,1,15,22,2.3,0.1,85,94600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,605.5
8062,1986,1,15,23,1.8,0.1,88,94600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,602.0
8063,1986,1,15,24,1.2,0.2,93,94600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,599.5
8064,1986,1,16,1,0.1,-0.5,95,94700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,600.0
8065,1986,1,16,2,0.1,-0.4,96,94700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,595.0
8066,1986,1,16,3,-0.7,-1.2,96,94800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,587.5
8067,1986,1,16,4,-1.2,-2.0,94,95000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,579.5
8068,1986,1,16,5,-2.3,-2.8,96,95000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,580.5
8069,1986,1,16,6,-2.0,-2.9,93,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,563.0
8070,1986,1,16,7,-2.2,-3.0,94,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1889.0
8071,1986,1,16,8,-1.7,-3.0,90,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5092.0
8072,1986,1,16,9,-1.4,-2.6,90,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5576.0
8073,1986,1,16,10,-0.8,-2.2,89,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6220.0
8074,1986,1,16,11,-0.3,-1.7,89,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6508.0
8075,1986,1,16,12,0.1,-1.4,88,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-7010.0
8076,1986,1,16,13,1.3,-2.0,77,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6780.0
8077,1986,1,16,14,1.2,-1.6,80,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6596.0
8078,1986,1,16,15,0.5,0.0,96,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-6060.0
8079,1986,1,16,16,0.5,-1.6,85,95100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5770.0
8080,1986,1,16,17,0.5,-1.7,84,95200,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5548.0
8081,1986,1,16,18,0.2,-1.9,84,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5440.0
8082,1986,1,16,19,-0.8,-1.3,96,95300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5364.0
8083,1986,1,16,20,-1.1,-1.1,100,95400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1900.0
8084,1986,1,16,21,-0.9,-1.7,94,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-451.0
8085,1986,1,16,22,-1.1,-1.8,94,95500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-158.2
8086,1986,1,16,23,-1.7,-2.0,98,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,63.34
8087,1986,1,16,24,-1.3,-2.3,92,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,192.4
8088,1986,1,17,1,-2.0,-3.9,85,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,293.0
8089,1986,1,17,2,-2.1,-2.8,94,95600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,362.2
8090,1986,1,17,3,-2.0,-3.2,90,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,410.0
8091,1986,1,17,4,-2.0,-4.2,83,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,443.5
8092,1986,1,17,5,-2.1,-4.4,82,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,468.5
8093,1986,1,17,6,-2.5,-4.1,87,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,493.0
8094,1986,1,17,7,-2.4,-5.0,80,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1739.0
8095,1986,1,17,8,-2.2,-4.1,85,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4724.0
8096,1986,1,17,9,-2.2,-4.3,84,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5040.0
8097,1986,1,17,10,-2.2,-4.6,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5292.0
8098,1986,1,17,11,-2.0,-4.4,82,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5530.0
8099,1986,1,17,12,-1.4,-4.5,77,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5680.0
8100,1986,1,17,13,-1.4,-3.9,81,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5724.0
8101,1986,1,17,14,-1.4,-3.6,83,95700,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5668.0
8102,1986,1,17,15,-1.4,-3.1,87,95800,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5520.0
8103,1986,1,17,16,-2.1,-2.6,96,95900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5300.0
8104,1986,1,17,17,-2.1,-2.6,96,95900,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5104.0
8105,1986,1,17,18,-2.0,-2.5,96,96000,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-5028.0
8106,1986,1,17,19,-2.2,-2.8,95,96100,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-4980.0
8107,1986,1,17,20,-2.1,-2.7,95,96300,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-1682.0
8108,1986,1,17,21,-1.9,-2.9,92,96400,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,-348.0
8109,1986,1,17,22,-4.2,-5.0,93,96500,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,59.56
8110,1986,1,17,23,-4.9,-5.5,95,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,304.0
8111,1986,1,17,24,-4.4,-5.0,95,96600,Shape1_4178,Office:3,Office:3:Roof:6,483.8,0.219,557599.6,432.0
8112,1986,1,5,1,-5.4,-7.7,82,95700,Shape1_4467,Office:3,Office:3:Roof:6,693.5,0.21,496281.3,257.8
8113,1986,1,5,2,-6.9,-8.4,88,95700,Shape1_4467,Office:3,Office:3:Roof:6,693.5,0.21,496281.3,400.2
